YourCity.pl;2019-02-25;...;mazowieckie;00-000;Warszawa;https://www.otodom.pl/shop/yourcity-pl-IDnC4A/;0
Your Places;2017-02-08;Mołdawska 7a/199;mazowieckie;02-127;Warszawa;https://yourplaces.otodom.pl;0
Your Place Nieruchomości;2019-11-14;Nowogrodzka 31;mazowieckie;00-511;Warszawa;https://yourplace.otodom.pl;0
You Welcome;2016-03-31;Kasprzaka 49 lok. A3;mazowieckie;01-234;Warszawa;https://www.otodom.pl/shop/you-welcome-ID6eAw/;0
YR Properties;2019-08-22;Pieskowa Skała 15;mazowieckie;02-699;Warszawa;https://www.otodom.pl/shop/yr-properties-IDqTLf/;0
Zakra Home Real Estate;2014-03-14;Solec 81B/A-22;mazowieckie;00-382;Warszawa;https://zakra-home.otodom.pl;0
ZamieszkajPL;2020-11-23;Płocka 5A/119;mazowieckie;01-231;Warszawa;https://zamieszkajpl.otodom.pl;0
Zawisza Nieruchomości;2011-05-11;Pileckiego 108 lok 3;mazowieckie;02-781;Warszawa;https://www.otodom.pl/shop/zawisza-nieruchomosci-ID1oUt/;0
Zdrojowa Invest;2020-07-23;Marszałkowska 72;mazowieckie;00-545;Warszawa;https://www.otodom.pl/shop/zdrojowa-invest-IDwz8w/;0
Zewnętrzne Biuro Sprzedaży Dewelopera;2019-06-26;Złota 44;mazowieckie;00-120;Warszawa;https://www.otodom.pl/shop/zewnetrzne-biuro-sprzedazy-dewelopera-IDqycR/;0
Ziemia Inwestycje Sp. z o.o Sp. K.;2021-03-22;Al. Jerozolimskie 123A;mazowieckie;02-017;Warszawa;https://www.otodom.pl/shop/ziemia-inwestycje-sp-z-o-o-sp-k-IDxapF/;0
ZOOMHOUSE Biuro Nieruchomości Krzysztof Młodawski;2018-05-15;Marszałkowska 111;mazowieckie;00-102;Warszawa;https://www.otodom.pl/shop/zoomhouse-biuro-nieruchomosci-krzysztof-mlodawski-IDhAWy/;0
4 BUILDING Sp. z o.o. Sp. k.;2018-11-07;al. J.Ch.Szucha 2/4 lok. 50;mazowieckie;00-582;Warszawa;https://www.otodom.pl/shop/4-building-sp-z-o-o-sp-k-IDlZoM/;1
ADARA BUD SP. Z O.O.;2019-06-07;ZYNDRAMA Z MASZKOWIC 2D;mazowieckie;03-030;Warszawa;https://www.otodom.pl/shop/adara-bud-sp-z-o-o-IDqr79/;1
Adept Investment;2017-01-12;Dostatnia 20;mazowieckie;02-991;Warszawa;https://www.otodom.pl/shop/adept-investment-ID9yAm/;1
AIR TOURS POLAND CENTRUM PODRÓŻY SP. Z. O. O.;2021-04-21;ALEJE JEROZOLIMSKIE 151/7U;mazowieckie;03-326;Warszawa;https://www.otodom.pl/shop/air-tours-poland-centrum-podrozy-sp-z-o-o-IDxsSl/;1
Albero Invest Sp. z o.o.;2016-11-22;Zielna 37;mazowieckie;00-108;Warszawa;https://www.otodom.pl/shop/albero-invest-sp-z-o-o-ID8pCS/;1
ALNUS DEVELOPMENT SP. z o.o.;2015-05-29;Ordynacka 11 lok. 4;mazowieckie;00-364;Warszawa;https://bobrowiecka10.otodom.pl;1
AMG Trading sp. z o.o.;2019-12-04;ul. Ryżowa 49;mazowieckie;02-495;Warszawa;https://www.otodom.pl/shop/amg-trading-sp-z-o-o-IDtXCX/;1
Amm Dom Sp. z o.o.;2015-07-07;Bartycka 24;mazowieckie;00-716;Warszawa;https://www.otodom.pl/shop/amm-dom-sp-z-o-o-ID3R6S/;1
AMS Nieruchomości Sp z.o.o;2018-12-03;Grójecka 43 lok.1;mazowieckie;02-031;Warszawa;https://www.otodom.pl/shop/ams-nieruchomosci-sp-z-o-o-IDmhIY/;1
Ancona Development;2019-07-02;Chmielna 132/134;mazowieckie;00-805;Warszawa;https://www.otodom.pl/shop/ancona-development-IDqA7T/;1
Ancona Development Sp. z o.o.;2017-08-09;Chmielna 132/134;mazowieckie;00-805;Warszawa;https://www.otodom.pl/shop/ancona-development-sp-z-o-o-IDbUMy/;1
Ancona Development Sp. z o.o. DELTA Spółka komandytowa;2021-01-18;Chmielna 132/134;mazowieckie;00-805;Warszawa;https://www.otodom.pl/shop/ancona-development-sp-z-o-o-delta-spolka-komandytowa-IDvM3s/;1
AnnaBud;2021-04-21;Kasprzaka 96;mazowieckie;01-234;Warszawa;https://www.otodom.pl/shop/annabud-IDxsOT/;1
APM Development Spółka z ograniczoną odpowiedzialnością;2020-03-12;Bartycka 85 lok. U1;mazowieckie;00-716;Warszawa;https://www.otodom.pl/shop/apm-development-spolka-z-ograniczona-odpowiedzialnoscia-IDuFOX/;1
Aras 4 sp.zo.o spółka komandytowa;2017-02-22;Kadetów 59, 03-987 Warszawa;mazowieckie;03-987;Warszawa;https://www.otodom.pl/shop/aras-4-sp-zo-o-spolka-komandytowa-IDa0Oa/;1
ARIA Sp.c.;2018-05-07;Rydygiera 17;mazowieckie;01-793;Warszawa;https://www.otodom.pl/shop/aria-sp-c-IDhoZG/;1
Arteo Development Sp. z o.o.;2020-03-31;Palisadowa 20/22;mazowieckie;01-940;Warszawa;https://www.otodom.pl/shop/arteo-development-sp-z-o-o-IDuOP0/;1
Ascomp International Sp. zo.o.;2020-03-20;Lambady 10;mazowieckie;02-830;Warszawa;https://www.otodom.pl/shop/ascomp-international-sp-zo-o-IDuDb9/;1
AS HOUSE;2020-06-16;PIĘKNA 24/26A;mazowieckie;00-549;Warszawa;https://www.otodom.pl/shop/as-house-IDwhHS/;1
AS HOUSE;2020-06-17;PIĘKNA 24/26A;mazowieckie;00-549;Warszawa;https://www.otodom.pl/shop/as-house-IDwhHP/;1
Atal S.A.;2020-11-27;ul. Płosa 3 lok U1;mazowieckie;03-531;Warszawa;https://www.otodom.pl/shop/atal-s-a-IDvsmO/;1
Atelier Invest;2013-03-01;Wał Miedzeszyński 48;mazowieckie;04-987;Warszawa;https://www.otodom.pl/shop/atelier-invest-ID2l6H/;1
Atlas Estates;2013-11-27;Al. Jerozolimskie 123 a;mazowieckie;02-017;Warszawa;https://www.otodom.pl/shop/atlas-estates-ID2GRL/;1
ATON PRESTIGE SP Z O.O.  SP. K .;2019-06-10;ul. Lutniowa 24/2;mazowieckie;02-388;Warszawa;https://www.otodom.pl/shop/aton-prestige-sp-z-o-o-sp-k-IDqrMr/;1
AT DEVELOPMENT Sp. Z O.O.;2020-10-30;Al. Jana Pawła II 22;mazowieckie;00-133;Warszawa;https://www.otodom.pl/shop/at-development-sp-z-o-o-IDviT0/;1
AURA REAL ESTATE Spółka z ograniczoną odpowiedzialnością;2021-01-15;al. Jana Pawła II 61 lok. 219;mazowieckie;01-031;Warszawa;https://www.otodom.pl/shop/aura-real-estate-spolka-z-ograniczona-odpowiedzialnoscia-IDvKd8/;1
Avalon Development Group;2010-01-17;Bolesława Limanowskiego 11 m.P;mazowieckie;02-943;Warszawa;https://avalondg.otodom.pl;1
Avalon Residence Sp. z o.o. Sp. k.;2016-10-12;Podskarbińska 14;mazowieckie;03-831;Warszawa;https://www.otodom.pl/shop/avalon-residence-sp-z-o-o-sp-k-ID8AhK/;1
Best Home Development Sp. z o.o.;2018-05-22;ul. Ostaszewska 4;mazowieckie;01-993;Warszawa;https://www.otodom.pl/shop/best-home-development-sp-z-o-o-IDhFmA/;1
BHG Sp. z o.o.;2016-09-23;Lindleya 16;mazowieckie;02-013;Warszawa;https://www.otodom.pl/shop/bhg-sp-z-o-o-ID8j7K/;1
BigHouse Sp. z o.o.;2020-09-25;Świętokrzyska 30/63;mazowieckie;00-116;Warszawa;https://www.otodom.pl/shop/bighouse-sp-z-o-o-IDv4yy/;1
Biuro Sprzedaży;2021-01-07;POLNA 42/6;mazowieckie;00-635;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-IDvG9Z/;1
BIURO SPRZEDAŻY MIESZKAŃ;2020-11-24;ul. Kolejowa 45/U5;mazowieckie;01-210;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-mieszkan-IDvrmh/;1
Biuro Sprzedaży Mieszkań Deweloperskich;2020-06-10;Śniadeckich 17;mazowieckie;00-654;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-mieszkan-deweloperskich-IDwhAQ/;1
Biuro Sprzedaży Willa na Żeraniu;2020-01-07;Myśliborska 20;mazowieckie;03-185;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-willa-na-zeraniu-IDu3ep/;1
BJM Development;2017-04-26;Klimontowska 26/50;mazowieckie;04-672;Warszawa;https://www.otodom.pl/shop/bjm-development-IDaN5V/;1
BLOXO DEVELOPMENT SP. Z O.O. Sp. K.;2017-01-20;Lutniowa 24;mazowieckie;02-388;Warszawa;https://www.otodom.pl/shop/bloxo-development-sp-z-o-o-sp-k-ID9EQs/;1
Bouygues Immobilier;2021-02-18;Armii Ludowej 14;mazowieckie;00-638;Warszawa;https://www.otodom.pl/shop/bouygues-immobilier-IDx0R2/;1
BPI Real Estate Poland sp. z o.o.;2015-09-14;Komitetu Obrony Robotników 48;mazowieckie;02-146;Warszawa;https://www.otodom.pl/shop/bpi-real-estate-poland-sp-z-o-o-ID4ogX/;1
BPI Real Estate Poland sp. z o.o.;2020-06-22;ul. Komitetu Obrony Robotników 48;mazowieckie;02-146;Warszawa;https://BPI.otodom.pl;1
BS Projekt;2017-06-08;Bitwy Warszawskiej 1920r.23/124;mazowieckie;02-366;Warszawa;https://www.otodom.pl/shop/bs-projekt-IDbe6C/;1
Budimex Nieruchomości;2017-05-24;ul. Stawki 40;mazowieckie;01-040;Warszawa;https://www.otodom.pl/shop/budimex-nieruchomosci-IDb4tA/;1
Budimex Nieruchomości Sp. z o.o.;2020-12-23;ul. Skierniewicka 16/20;mazowieckie;01-230;Warszawa;https://www.otodom.pl/shop/budimex-nieruchomosci-sp-z-o-o-IDvzQA/;1
Budrem Apartments;2015-06-23;Sulejkowska 20;mazowieckie;04-169;Warszawa;https://dolcevilla.otodom.pl;1
Buy & Rent;2019-06-06;Koszykowa 61a;mazowieckie;00-667;Warszawa;https://lloyd.otodom.pl;1
BWH Nieruchomości;2011-09-06;Marszałkowska 83;mazowieckie;00-683;Warszawa;https://www.otodom.pl/shop/bwh-nieruchomosci-ID1AUn/;1
Caldera sp. z o.o.;2017-04-05;Zajęcza 15;mazowieckie;00-351;Warszawa;https://www.otodom.pl/shop/caldera-sp-z-o-o-IDayg2/;1
Charbud Development sp. z o.o. sp. k.;2020-10-20;Zdziarska 60A;mazowieckie;03-289;Warszawa;https://www.otodom.pl/shop/charbud-development-sp-z-o-o-sp-k-IDv2Js/;1
City Homes;2020-10-29;Studencka 55;mazowieckie;02-735;Warszawa;https://www.otodom.pl/shop/city-homes-IDviox/;1
City Villa Sp. z o.o.-Piano Sp.k.;2019-10-28;Kopernika 5 lok. 10;mazowieckie;00-367;Warszawa;https://www.otodom.pl/shop/city-villa-sp-z-o-o-piano-sp-k-IDtLbI/;1
CK Development;2019-12-19;Różana 36/188;mazowieckie;02-569;Warszawa;https://www.otodom.pl/shop/ck-development-IDu2HR/;1
CK Rerum sp. z o.o.;2021-04-12;Tucholska 43;mazowieckie;01-618;Warszawa;https://www.otodom.pl/shop/ck-rerum-sp-z-o-o-IDxn8u/;1
COGIK GROCHÓW SP. Z O. O. SPÓŁKA KOMANDYTOWA;2020-03-17;Krypska 17 / 12;mazowieckie;04-082;Warszawa;https://www.otodom.pl/shop/cogik-grochow-sp-z-o-o-spolka-komandytowa-IDuMih/;1
Comfort Home Development Poławski i Kalinowski Spółka Jawna;2021-03-24;Głębocka 5/45;mazowieckie;03-287;Warszawa;https://www.otodom.pl/shop/comfort-home-development-polawski-i-kalinowski-spolka-jawna-IDxgaz/;1
Connect&Invest Sp. z o.o.;2020-09-15;Nowogrodzka 50 lok 503;mazowieckie;00-695;Warszawa;https://www.otodom.pl/shop/connect-invest-sp-z-o-o-IDwVR7/;1
Cordia Polska;2021-03-01;Koszykowa 63;mazowieckie;00-667;Warszawa;https://www.otodom.pl/shop/cordia-polska-IDx4w2/;1
Cordia Polska;2021-01-27;ul. Koszykowa 63;mazowieckie;00-667;Warszawa;https://www.otodom.pl/shop/cordia-polska-IDvQaF/;1
CPM Development Sp. z o.o.;2016-11-16;Al. Krakowska 271;mazowieckie;02-133;Warszawa;https://www.otodom.pl/shop/cpm-development-sp-z-o-o-ID8Y7Y/;1
Dan-Bud Sp. z o.o.;2011-01-14;J.P. Woronicza 15/69;mazowieckie;02-625;Warszawa;https://dan-bud.otodom.pl;1
Dantex;2020-11-27;Płocka 9/11;mazowieckie;01-231;Warszawa;https://www.otodom.pl/shop/dantex-IDvsx7/;1
Dantex;2016-11-29;Płocka 9/11;mazowieckie;01-231;Warszawa;https://www.otodom.pl/shop/dantex-ID96Xu/;1
Dattero Sp. z o.o.;2019-07-16;Drawska 14/1;mazowieckie;02-202;Warszawa;https://www.otodom.pl/shop/dattero-sp-z-o-o-IDqFOB/;1
DAWIOL - BUD ZĄBKI Sp.z o.o.;2020-10-06;Krzysztofa Kieślowskiego, 3 C / 5;mazowieckie;02-962;Warszawa;https://www.otodom.pl/shop/dawiol-bud-zabki-sp-z-o-o-IDva2P/;1
DEPEKOR sp. z o.o.;2018-10-11;1 Sierpnia 30/82;mazowieckie;02-134;Warszawa;https://www.otodom.pl/shop/depekor-sp-z-o-o-IDlmCo/;1
DEVEPROM;2021-03-10;Złota 59;mazowieckie;00-120;Warszawa;https://www.otodom.pl/shop/deveprom-IDx8Vi/;1
Deweloper - Dział Sprzedaży;2018-12-04;Skontaktuj się z nami;mazowieckie;00-000;Warszawa;https://www.otodom.pl/shop/deweloper-dzial-sprzedazy-IDmuSE/;1
DF Invest Sp. z o.o. M2 sp. k.;2020-09-21;Naddnieprzańska 26B;mazowieckie;04-205;Warszawa;https://www.otodom.pl/shop/df-invest-sp-z-o-o-m2-sp-k-IDv2K5/;1
DF Invest Sp. z o.o. Wilanów Sp. k.;2020-03-13;Naddnieprzańska 26B;mazowieckie;04-205;Warszawa;https://www.otodom.pl/shop/df-invest-sp-z-o-o-wilanow-sp-k-IDuLno/;1
Digiwel Development Sp. z o.o. S.K;2018-12-18;Bartycka 175;mazowieckie;00-716;Warszawa;https://www.otodom.pl/shop/digiwel-development-sp-z-o-o-s-k-IDmJLy/;1
DOMYVILLE PBI;2014-06-20;Braniewska 11;mazowieckie;03-090;Warszawa;https://domyville.otodom.pl;1
DS CONSTRUCTION Sp. z o.o. Sp. k.;2015-01-27;Biała 4/81;mazowieckie;00-895;Warszawa;https://dsconstruction.otodom.pl;1
EBEJOT INWESTYCJE Sp. z o.o. SKOROSZE XI Sp. k. KA;2008-07-31;ul. Ryżowa 48/269;mazowieckie;02-495;Warszawa;https://www.otodom.pl/shop/ebejot-inwestycje-sp-z-o-o-skorosze-xi-sp-k-ka-IDl4j/;1
ECC Real Estate Sp. z o.o;2011-06-07;Puławska 111a lok. 43;mazowieckie;02-707;Warszawa;https://pulawska111.otodom.pl;1
ECO CLASSIC;2021-01-14;Bukowińska 24A;mazowieckie;02-763;Warszawa;https://www.otodom.pl/shop/eco-classic-IDvKeT/;1
EDIFICIO SP ZOO;2020-01-22;Głubczycka 37/6;mazowieckie;02-424;Warszawa;https://www.otodom.pl/shop/edificio-sp-zoo-IDufqd/;1
ED invest S.A.;2017-07-17;Bora Komorowskiego 35 lok. 218;mazowieckie;03-982;Warszawa;https://www.otodom.pl/shop/ed-invest-s-a-IDbDva/;1
Eiffage Immobilier Polska Sp. z o.o.;2020-08-06;Domaniewska 28;mazowieckie;01-672;Warszawa;https://www.otodom.pl/shop/eiffage-immobilier-polska-sp-z-o-o-IDwEUw/;1
Eiffage Immobilier Polska Sp. z o.o.;2017-11-30;Postępu 5A;mazowieckie;02-676;Warszawa;https://www.otodom.pl/shop/eiffage-immobilier-polska-sp-z-o-o-IDe4vU/;1
Elin-Geslan Sp. z o.o.;2021-04-06;Kosmatki 63;mazowieckie;03-982;Warszawa;https://www.otodom.pl/shop/elin-geslan-sp-z-o-o-IDxlA9/;1
Emmerson Realty S.A.;2015-06-22;ul. Stawki 40;mazowieckie;01-040;Warszawa;https://www.otodom.pl/shop/emmerson-realty-s-a-ID3Po0/;1
Energy Consulting;2016-11-29;Wojciecha Żywnego 12/143;mazowieckie;02-701;Warszawa;https://www.otodom.pl/shop/energy-consulting-ID960S/;1
EOLIAN PARK S.A.;2020-11-18;Ryżowa 36;mazowieckie;02-495;Warszawa;https://www.otodom.pl/shop/eolian-park-s-a-IDvp3f/;1
ESDOM Sebastian Domeracki;2020-01-22;Podkowy 120R/2;mazowieckie;04-937;Warszawa;https://esdom.otodom.pl;1
Fajne Domy - G9 Investment;2020-12-30;Górczewska 224/62;mazowieckie;01-460;Warszawa;https://www.otodom.pl/shop/fajne-domy-g9-investment-IDvCoC/;1
Felix Development;2018-11-06;Bartycka 55;mazowieckie;05-077;Warszawa;https://www.otodom.pl/shop/felix-development-IDlYkv/;1
Felix Development;2021-04-21;Wolność 5;mazowieckie;01-018;Warszawa;https://www.otodom.pl/shop/felix-development-IDxsAx/;1
FILICUM INVESTMENTS Sp z o.o. Sp. KOM;2015-02-05;Sikorskiego 81;mazowieckie;05-075;Warszawa;https://www.otodom.pl/shop/filicum-investments-sp-z-o-o-sp-kom-ID3yvx/;1
Fiz-Bud Sp. z o. o.;2020-04-02;Ul. Grochowska 144/146 lok. 4;mazowieckie;04-329;Warszawa;https://www.otodom.pl/shop/fiz-bud-sp-z-o-o-IDuQk1/;1
Forproperty;2016-10-10;Wąwozowa 18;mazowieckie;02-796;Warszawa;https://www.otodom.pl/shop/forproperty-ID8xo6/;1
Furner Investments Sp. z o.o. Sp. K.;2018-08-24;Al. Jerozolimskie 56c;mazowieckie;00-803;Warszawa;https://www.otodom.pl/shop/furner-investments-sp-z-o-o-sp-k-IDkasA/;1
G4invest;2016-12-02;Lecha 6;mazowieckie;03-610;Warszawa;https://www.otodom.pl/shop/g4invest-ID98Ds/;1
GalaDeweloper Spółka z ograniczoną odpowiedzialnością Sp. K.;2018-09-26;Bitwy Warszawskiej 1920 r. 21/161;mazowieckie;02-366;Warszawa;https://www.otodom.pl/shop/galadeweloper-spolka-z-ograniczona-odpowiedzialnoscia-sp-k-IDl2Pq/;1
GEFION.HOUSE;2017-07-06;Lucerny 126;mazowieckie;04-687;Warszawa;https://gefionhouse.otodom.pl;1
GH Development;2021-01-28;Al. Jana Pawła II 22;mazowieckie;00-133;Warszawa;https://www.otodom.pl/shop/gh-development-IDvQeu/;1
GLID Sp.z o.o. SK;2020-03-09;Kaliska 1;mazowieckie;02-316;Warszawa;https://www.otodom.pl/shop/glid-sp-z-o-o-sk-IDuJFo/;1
GPI Wrocław Sp. z o.o.;2014-04-29;Aleje Jerozolimskie 96;mazowieckie;00-807;Warszawa;https://centrumpoludniowe.otodom.pl;1
GPK Invest Sp. z o.o. S.K.;2019-11-14;Fabryczna 6A;mazowieckie;05-077;Warszawa;https://www.otodom.pl/shop/gpk-invest-sp-z-o-o-s-k-IDtSl1/;1
GP A. Krasuski i Wspólnicy Sp. j.;2019-03-13;Przecławska 8;mazowieckie;03-879;Warszawa;https://www.otodom.pl/shop/gp-a-krasuski-i-wspolnicy-sp-j-IDoGo4/;1
Gray sp zoo;2016-10-04;prętowa 1A;mazowieckie;02-995;Warszawa;https://www.otodom.pl/shop/gray-sp-zoo-ID8tOG/;1
GREENWOOD I SP. Z O. O.;2017-10-23;Henryka Dembińskiego 13;mazowieckie;01-644;Warszawa;https://www.otodom.pl/shop/greenwood-i-sp-z-o-o-IDcS24/;1
Green House Development;2017-02-28;Puławska 2;mazowieckie;02-556;Warszawa;https://www.otodom.pl/shop/green-house-development-IDa5qM/;1
Green House Dewelopment;2016-02-12;ul. Puławska 2;mazowieckie;02-556;Warszawa;https://www.otodom.pl/shop/green-house-dewelopment-ID5Kl9/;1
Grupa Budeko sp. z o.o. sp. k.;2021-03-02;Piękna 24/26a;mazowieckie;00-549;Warszawa;https://www.otodom.pl/shop/grupa-budeko-sp-z-o-o-sp-k-IDvU4u/;1
Grupa Inwest;2020-10-20;Fabryczna 5;mazowieckie;00-446;Warszawa;https://www.otodom.pl/shop/grupa-inwest-IDvfG0/;1
Grupa Inwest S.A.;2020-12-23;Fabryczna 5;mazowieckie;00-446;Warszawa;https://www.otodom.pl/shop/grupa-inwest-s-a-IDvzRn/;1
GRUPA PROFBUD SP. Z O. O.;2021-01-25;OBOZOWA 57;mazowieckie;01-161;Warszawa;https://www.otodom.pl/shop/grupa-profbud-sp-z-o-o-IDvPqU/;1
H22 Sp z.o.o.;2019-11-15;ul. Senatorska 28/4;mazowieckie;00-095;Warszawa;https://www.otodom.pl/shop/h22-sp-z-o-o-IDtPkc/;1
HM Inwest S.A.;2016-08-08;ul. Solec 22;mazowieckie;00-410;Warszawa;https://www.otodom.pl/shop/hm-inwest-s-a-ID7CJk/;1
HNS 2 Sp. z o. o. Sp.k;2020-12-09;Obrzeżna 1/115;mazowieckie;02-691;Warszawa;https://www.otodom.pl/shop/hns-2-sp-z-o-o-sp-k-IDvaNZ/;1
Home Broker S.A.;2014-08-13;Przyokopowa 33;mazowieckie;01-208;Warszawa;https://www.otodom.pl/shop/home-broker-s-a-ID3c1W/;1
Home Invest Sp. z o.o.;2020-10-12;Jana Kazimierza 64;mazowieckie;01-248;Warszawa;https://www.otodom.pl/shop/home-invest-sp-z-o-o-IDvbsx/;1
HOREB S.A.;2019-01-22;ul. Bronowska 58;mazowieckie;03-995;Warszawa;https://www.otodom.pl/shop/horeb-s-a-IDnmwV/;1
Horizon New Media;2018-11-23;ul. Mokotowska 49;mazowieckie;00-542;Warszawa;https://www.otodom.pl/shop/horizon-new-media-IDmir6/;1
HREIT;2019-08-28;śniadeckich;mazowieckie;00-656;Warszawa;https://www.otodom.pl/shop/hreit-IDtnI3/;1
Hydro-gaz;2019-11-22;Bohuszewiczówny 24;mazowieckie;03-665;Warszawa;https://www.otodom.pl/shop/hydro-gaz-IDtUVj/;1
IMMOBILIA DEVELOPMENT Sp. z o.o.;2019-04-24;Modlińska 190;mazowieckie;03-119;Warszawa;https://immobiliadevelopment.otodom.pl;1
INART Sp. z o.o.;2019-08-12;Sempołowskiej 3/71;mazowieckie;02-578;Warszawa;https://inart.otodom.pl;1
Instal - Nika Sp. z o.o. Sp. Komandytowa;2020-10-14;Gen. Chruściela;mazowieckie;00-910;Warszawa;https://www.otodom.pl/shop/instal-nika-sp-z-o-o-sp-komandytowa-IDvb1v/;1
Inter Dos Sp. z o.o.;2020-11-12;Podkowy 120R/2;mazowieckie;04-937;Warszawa;https://www.otodom.pl/shop/inter-dos-sp-z-o-o-IDvmP9/;1
IPECO Sp. z o.o.;2019-04-03;ul. Grażyny 13/15;mazowieckie;02-548;Warszawa;https://www.otodom.pl/shop/ipeco-sp-z-o-o-IDoZoQ/;1
Ippon Barcza Sp. z o.o.;2018-09-06;Warecka 11A;mazowieckie;00-034;Warszawa;https://www.otodom.pl/shop/ippon-barcza-sp-z-o-o-IDkycc/;1
IP InverPolska Development Sp. z o. o.;2011-05-13;Emilii Plater 53;mazowieckie;00-113;Warszawa;https://www.otodom.pl/shop/ip-inverpolska-development-sp-z-o-o-ID1p8p/;1
Janpul;2020-09-04;Białołęcka 259;mazowieckie;03-253;Warszawa;https://www.otodom.pl/shop/janpul-IDwTJe/;1
JE INVEST Spółka z o.o.;2020-06-03;T.Chałubińskiego 2/9;mazowieckie;00-004;Warszawa;https://www.otodom.pl/shop/je-invest-spolka-z-o-o-IDwdvR/;1
J.J. INVESTMENT SP. Z O.O. 1 SP. K.;2020-02-07;UL. POWĄZKOWSKA 15;mazowieckie;01-797;Warszawa;https://www.otodom.pl/shop/j-j-investment-sp-z-o-o-1-sp-k-IDu39a/;1
J.M.INWEST Sp. z o.o.;2019-09-26;Grzybowska 45;mazowieckie;00-844;Warszawa;https://www.otodom.pl/shop/j-m-inwest-sp-z-o-o-IDtzSJ/;1
JMJ Bobrowiec;2019-03-23;Modzelewskiego 26/17;mazowieckie;02-679;Warszawa;https://www.otodom.pl/shop/jmj-bobrowiec-IDoUrm/;1
J-PROPERTY Marcin Jędrzejewski i wspólnicy spółka komandytowa;2018-03-19;ul. Zwycięzców 20 m2;mazowieckie;03-938;Warszawa;https://www.otodom.pl/shop/j-property-marcin-jedrzejewski-i-wspolnicy-spolka-komandytowa-IDgmH9/;1
Kampinos Development;2019-06-19;Rondo ONZ 1;mazowieckie;00-124;Warszawa;https://kampinosdevelopment.otodom.pl;1
Kapad Development sp. z o.o.;2017-03-01;ul. Wilanowska 7A/32;mazowieckie;02-765;Warszawa;https://www.otodom.pl/shop/kapad-development-sp-z-o-o-ID7xX8/;1
KAY INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;2012-10-25;UL. SIENNA 39;mazowieckie;00-121;Warszawa;https://www.otodom.pl/shop/kay-investments-spolka-z-ograniczona-odpowiedzialnoscia-ID2bot/;1
Kiljańczyk Development Sp. Z o.o.;2020-01-29;Zagójska 7;mazowieckie;04-160;Warszawa;https://www.otodom.pl/shop/kiljanczyk-development-sp-z-o-o-IDuiRq/;1
KLONDAIK GRZEGORZ WIĘCKOWSKI SPÓŁKA KOMANDYTOWO-AKCYJNA;2020-08-21;AL. Wilanowska 7/2;mazowieckie;02-972;Warszawa;https://www.otodom.pl/shop/klondaik-grzegorz-wieckowski-spolka-komandytowo-akcyjna-IDwMBy/;1
Kompania Domowa Projekt 3 Sp. z o.o. Sp. K.;2019-06-13;Al. Wojska Polskiego 41/45;mazowieckie;01-503;Warszawa;https://www.otodom.pl/shop/kompania-domowa-projekt-3-sp-z-o-o-sp-k-IDqtDe/;1
Kompania Domowa Sp. z o.o.;2019-01-09;Al. Wojska Polskiego 41/45;mazowieckie;01-503;Warszawa;https://www.otodom.pl/shop/kompania-domowa-sp-z-o-o-IDmMs0/;1
KP Development Sp. z o. o. Sp. Komandytowa;2020-11-05;Franciszka Klimczaka 17/80;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/kp-development-sp-z-o-o-sp-komandytowa-IDvkPq/;1
Kristensen Development Sp. z o.o. Sp.k;2020-05-28;Krucza 16/22;mazowieckie;00-526;Warszawa;https://www.otodom.pl/shop/kristensen-development-sp-z-o-o-sp-k-IDwb4n/;1
Kyrih s.c.;2019-12-20;ul. Aleje Jerozolimskie 200 lok. 324;mazowieckie;02-486;Warszawa;https://www.otodom.pl/shop/kyrih-s-c-IDu3dh/;1
Lighthouse Development Sp. z o.o S.K.A;2015-09-08;ul. Muszkieterów 15c;mazowieckie;02-273;Warszawa;https://nowezamienie.otodom.pl;1
Lighthouse ECP sp.k.;2020-06-19;Piękna 49;mazowieckie;00-672;Warszawa;https://www.otodom.pl/shop/lighthouse-ecp-sp-k-IDwl5B/;1
Livi sp. z o.o. sp.k.;2020-03-05;Czarnomorska 17/185;mazowieckie;02-758;Warszawa;https://www.otodom.pl/shop/livi-sp-z-o-o-sp-k-IDuHwa/;1
LivUp;2020-09-10;Próźna 7/9;mazowieckie;00-107;Warszawa;https://www.otodom.pl/shop/livup-IDwWy4/;1
Lokaty Budowlane Dolna sp. z o.o.;2020-09-24;Popularna 19/2;mazowieckie;02-473;Warszawa;https://www.otodom.pl/shop/lokaty-budowlane-dolna-sp-z-o-o-IDv3Kq/;1
Longbridge;2016-03-09;Wynalazek 4b;mazowieckie;00-493;Warszawa;https://www.otodom.pl/shop/longbridge-ID61tR/;1
Longbridge;2019-10-17;ul. Cybernetyki 10;mazowieckie;02-677;Warszawa;https://www.otodom.pl/shop/longbridge-IDtHM5/;1
LUBZAM Sp. z o.o.;2018-01-25;Nowogrodzka 31;mazowieckie;24-100;Warszawa;https://www.otodom.pl/shop/lubzam-sp-z-o-o-IDf83l/;1
